,Start_date_of_CEWS_period,RegionCode,RegionName,RuralUrbanFlag,CMACAFlag,Number_business_locations,Subsidy_amount,Supported_employees,CEWS_rehire_count,province_regionCode,province_regionName
23242,2020-08-30,5903056,Central Kootenay I,RURAL,Not applicable,5,"45,000",45,0,59,British Columbia
23243,2020-08-30,5903058,Central Kootenay J,RURAL,Not applicable,5,"53,000",62,0,59,British Columbia
23244,2020-08-30,5903060,Central Kootenay K,RURAL,Not applicable,5,"39,000",35,0,59,British Columbia
23245,2020-08-30,5905005,Fruitvale,RURAL,Not applicable,5,"66,000",92,0,59,British Columbia
23246,2020-08-30,5905014,Trail,RURAL,Not applicable,60,"376,000",481,5,59,British Columbia
23247,2020-08-30,5905018,Warfield,RURAL,Not applicable,0,,,0,59,British Columbia
23248,2020-08-30,5905023,Rossland,RURAL,Not applicable,30,"222,000",217,0,59,British Columbia
23249,2020-08-30,5905026,Kootenay Boundary A,RURAL,Not applicable,5,"19,000",25,0,59,British Columbia
23250,2020-08-30,5905030,Kootenay Boundary B,RURAL,Not applicable,5,"25,000",33,0,59,British Columbia
23251,2020-08-30,5905032,Grand Forks,RURAL,Not applicable,30,"281,000",368,5,59,British Columbia
23252,2020-08-30,5905042,Greenwood,RURAL,Not applicable,0,,,0,59,British Columbia
23253,2020-08-30,5905050,Kootenay Boundary C,RURAL,Not applicable,5,"11,000",18,0,59,British Columbia
23254,2020-08-30,5905052,Kootenay Boundary D,RURAL,Not applicable,5,"47,000",37,0,59,British Columbia
23255,2020-08-30,5905054,Kootenay Boundary E,RURAL,Not applicable,0,,,0,59,British Columbia
23256,2020-08-30,5907005,Osoyoos,RURAL,Not applicable,30,"170,000",264,0,59,British Columbia
23257,2020-08-30,5907009,Keremeos,RURAL,Not applicable,0,,,0,59,British Columbia
23258,2020-08-30,5907014,Oliver,RURAL,Not applicable,25,"171,000",200,5,59,British Columbia
23259,2020-08-30,5907022,Okanagan-Similkameen A,RURAL,Not applicable,15,"133,000",151,5,59,British Columbia
23260,2020-08-30,5907024,Princeton,RURAL,Not applicable,5,"15,000",51,0,59,British Columbia
23261,2020-08-30,5907026,Okanagan-Similkameen B,RURAL,Not applicable,5,"116,000",84,0,59,British Columbia
23262,2020-08-30,5907028,Okanagan-Similkameen C,RURAL,Not applicable,20,"124,000",154,5,59,British Columbia
23263,2020-08-30,5907035,Summerland,RURAL,Not applicable,75,"641,000",668,5,59,British Columbia
23264,2020-08-30,5907041,Penticton,URBAN,Not applicable,265,"3,598,000","3,689",20,59,British Columbia
23265,2020-08-30,5907047,Okanagan-Similkameen D,URBAN,Not applicable,15,"71,000",131,0,59,British Columbia
23266,2020-08-30,5907049,Okanagan-Similkameen E,RURAL,Not applicable,10,"67,000",92,0,59,British Columbia
23267,2020-08-30,5907051,Okanagan-Similkameen F,URBAN,Not applicable,0,,,0,59,British Columbia
23268,2020-08-30,5907053,Okanagan-Similkameen G,RURAL,Not applicable,5,"43,000",32,0,59,British Columbia
23269,2020-08-30,5907055,Okanagan-Similkameen H,RURAL,Not applicable,10,"106,000",,5,59,British Columbia
23270,2020-08-30,5907803,Penticton 1,URBAN,Not applicable,0,,,0,59,British Columbia
23271,2020-08-30,5907805,Chopaka 7 & 8,RURAL,Not applicable,0,,,0,59,British Columbia
23272,2020-08-30,5909009,Hope,RURAL,Not applicable,30,"275,000",324,5,59,British Columbia
23273,2020-08-30,5909014,Fraser Valley A,RURAL,Not applicable,0,,,0,59,British Columbia
23274,2020-08-30,5909016,Fraser Valley B,RURAL,Not applicable,0,,,0,59,British Columbia
23275,2020-08-30,5909020,Chilliwack,URBAN,Not applicable,405,"4,186,000","4,771",25,59,British Columbia
23276,2020-08-30,5909027,Harrison Hot Springs,URBAN,Not applicable,10,,268,5,59,British Columbia
23277,2020-08-30,5909032,Kent,URBAN,Not applicable,15,"107,000",182,0,59,British Columbia
23278,2020-08-30,5909034,Fraser Valley D,URBAN,Not applicable,10,"49,000",113,0,59,British Columbia
23279,2020-08-30,5909035,Fraser Valley H,URBAN,Not applicable,15,"109,000",128,5,59,British Columbia
23280,2020-08-30,5909036,Fraser Valley E,URBAN,Not applicable,0,"27,000",,0,59,British Columbia
23281,2020-08-30,5909048,Fraser Valley C,RURAL,Not applicable,5,"9,000",4,0,59,British Columbia
23282,2020-08-30,5909052,Abbotsford,URBAN,Not applicable,920,"10,903,000","11,979",65,59,British Columbia
23283,2020-08-30,5909056,Mission,URBAN,Not applicable,150,"1,285,000","1,456",10,59,British Columbia
23284,2020-08-30,5909060,Fraser Valley F,RURAL,Not applicable,5,"27,000",35,0,59,British Columbia
23285,2020-08-30,5909062,Fraser Valley G,RURAL,Not applicable,10,"39,000",49,0,59,British Columbia
23286,2020-08-30,5909826,Skway 5,URBAN,Not applicable,0,,,0,59,British Columbia
23287,2020-08-30,5909827,Soowahlie 14,URBAN,Not applicable,0,,,0,59,British Columbia
23288,2020-08-30,5909830,Tzeachten 13,URBAN,Not applicable,10,"55,000",65,0,59,British Columbia
23289,2020-08-30,5915001,Langley,URBAN,Not applicable,930,"15,005,000","14,066",60,59,British Columbia
23290,2020-08-30,5915002,Langley,URBAN,Not applicable,230,"2,759,000","3,003",15,59,British Columbia
23291,2020-08-30,5915004,Surrey,URBAN,Not applicable,"3,240","37,813,000","40,310",240,59,British Columbia
23292,2020-08-30,5915007,White Rock,URBAN,Not applicable,115,"781,000","1,074",10,59,British Columbia
23293,2020-08-30,5915011,Delta,URBAN,Not applicable,765,"11,410,000","11,022",40,59,British Columbia
23294,2020-08-30,5915015,Richmond,URBAN,Not applicable,"2,370","43,684,000","34,375",310,59,British Columbia
23295,2020-08-30,5915020,Greater Vancouver A,URBAN,Not applicable,75,"1,296,000","1,013",0,59,British Columbia
23296,2020-08-30,5915022,Vancouver,URBAN,Not applicable,"7,250","114,944,000","102,504",605,59,British Columbia
23297,2020-08-30,5915025,Burnaby,URBAN,Not applicable,"2,110","33,316,000","31,724",200,59,British Columbia
23298,2020-08-30,5915029,New Westminster,URBAN,Not applicable,405,"4,201,000","4,649",35,59,British Columbia
23299,2020-08-30,5915034,Coquitlam,URBAN,Not applicable,955,"9,930,000","10,691",80,59,British Columbia
23300,2020-08-30,5915036,Belcarra,URBAN,Not applicable,0,,,0,59,British Columbia
23301,2020-08-30,5915038,Anmore,URBAN,Not applicable,10,"52,000",39,0,59,British Columbia
23302,2020-08-30,5915039,Port Coquitlam,URBAN,Not applicable,425,"4,718,000","4,894",35,59,British Columbia
23303,2020-08-30,5915043,Port Moody,URBAN,Not applicable,205,"1,305,000","1,780",10,59,British Columbia
23304,2020-08-30,5915046,North Vancouver,URBAN,Not applicable,695,"7,089,000","7,466",55,59,British Columbia
23305,2020-08-30,5915051,North Vancouver,URBAN,Not applicable,480,"4,471,000","4,655",35,59,British Columbia
23306,2020-08-30,5915055,West Vancouver,URBAN,Not applicable,290,"2,259,000","2,463",25,59,British Columbia
23307,2020-08-30,5915062,Bowen Island,URBAN,Not applicable,25,"173,000",154,0,59,British Columbia
23308,2020-08-30,5915065,Lions Bay,URBAN,Not applicable,10,"93,000",84,0,59,British Columbia
23309,2020-08-30,5915070,Pitt Meadows,URBAN,Not applicable,110,"1,527,000","1,600",10,59,British Columbia
23310,2020-08-30,5915075,Maple Ridge,URBAN,Not applicable,370,"3,373,000","3,755",25,59,British Columbia
23311,2020-08-30,5915802,Tsawwassen,URBAN,Not applicable,15,"86,000",108,0,59,British Columbia
23312,2020-08-30,5915803,Musqueam 2,URBAN,Not applicable,10,"231,000",300,0,59,British Columbia
23313,2020-08-30,5915806,Burrard Inlet 3,URBAN,Not applicable,5,"22,000",26,0,59,British Columbia
23314,2020-08-30,5915807,Mission 1,URBAN,Not applicable,0,,,0,59,British Columbia
23315,2020-08-30,5915808,Capilano 5,URBAN,Not applicable,80,"639,000","1,080",10,59,British Columbia
23316,2020-08-30,5915811,Seymour Creek 2,URBAN,Not applicable,15,"186,000",126,0,59,British Columbia
23317,2020-08-30,5915830,Katzie 1,URBAN,Not applicable,0,,,0,59,British Columbia
23318,2020-08-30,5917005,North Saanich,URBAN,Not applicable,75,"2,097,000","1,173",5,59,British Columbia
23319,2020-08-30,5917010,Sidney,URBAN,Not applicable,105,"1,084,000","1,131",10,59,British Columbia
23320,2020-08-30,5917015,Central Saanich,URBAN,Not applicable,100,"2,162,000","1,649",0,59,British Columbia
23321,2020-08-30,5917021,Saanich,URBAN,Not applicable,590,"5,674,000","6,453",25,59,British Columbia
23322,2020-08-30,5917027,Saltspring Island,RURAL,Not applicable,80,"490,000",726,5,59,British Columbia
23323,2020-08-30,5917029,Southern Gulf Islands,RURAL,Not applicable,20,"125,000",166,0,59,British Columbia
23324,2020-08-30,5917030,Oak Bay,URBAN,Not applicable,90,"905,000",800,5,59,British Columbia
23325,2020-08-30,5917034,Victoria,URBAN,Not applicable,"1,180","15,271,000","15,815",65,59,British Columbia
23326,2020-08-30,5917040,Esquimalt,URBAN,Not applicable,65,"703,000",767,5,59,British Columbia
23327,2020-08-30,5917041,Colwood,URBAN,Not applicable,60,"630,000",708,5,59,British Columbia
23328,2020-08-30,5917042,Metchosin,URBAN,Not applicable,15,"263,000",212,0,59,British Columbia
23329,2020-08-30,5917044,Langford,URBAN,Not applicable,230,"2,652,000","2,932",15,59,British Columbia
23330,2020-08-30,5917047,View Royal,URBAN,Not applicable,50,"414,000",430,0,59,British Columbia
23331,2020-08-30,5917049,Highlands,URBAN,Not applicable,5,,,0,59,British Columbia
23332,2020-08-30,5917052,Sooke,URBAN,Not applicable,35,"176,000",195,0,59,British Columbia
23333,2020-08-30,5917054,Juan de Fuca (Part 1),URBAN,Not applicable,10,"57,000",64,0,59,British Columbia
23334,2020-08-30,5917056,Juan de Fuca (Part 2),RURAL,Not applicable,0,,,0,59,British Columbia
23335,2020-08-30,5917803,East Saanich 2,URBAN,Not applicable,5,"17,000",27,0,59,British Columbia
23336,2020-08-30,5917804,South Saanich 1,URBAN,Not applicable,0,,,0,59,British Columbia
23337,2020-08-30,5917811,Esquimalt,URBAN,Not applicable,0,,,0,59,British Columbia
23338,2020-08-30,5917812,New Songhees 1A,URBAN,Not applicable,5,"22,000",26,0,59,British Columbia
23339,2020-08-30,5919008,North Cowichan,URBAN,Not applicable,150,"1,961,000","2,020",10,59,British Columbia
23340,2020-08-30,5919012,Duncan,URBAN,Not applicable,90,"626,000",794,5,59,British Columbia
23341,2020-08-30,5919013,Cowichan Valley D,URBAN,Not applicable,15,"144,000",312,0,59,British Columbia
23342,2020-08-30,5919015,Cowichan Valley G,RURAL,Not applicable,10,"70,000",66,0,59,British Columbia
23343,2020-08-30,5919016,Lake Cowichan,RURAL,Not applicable,10,"55,000",82,5,59,British Columbia
23344,2020-08-30,5919017,Cowichan Valley H,RURAL,Not applicable,20,"135,000",145,0,59,British Columbia
23345,2020-08-30,5919021,Ladysmith,RURAL,Not applicable,35,"285,000",310,5,59,British Columbia
23346,2020-08-30,5919033,Cowichan Valley F,RURAL,Not applicable,0,"21,000",14,0,59,British Columbia
23347,2020-08-30,5919035,Cowichan Valley I,RURAL,Not applicable,5,"16,000",25,0,59,British Columbia
23348,2020-08-30,5919043,Cowichan Valley A,RURAL,Not applicable,30,"203,000",303,0,59,British Columbia
23349,2020-08-30,5919046,Cowichan Valley B,RURAL,Not applicable,30,"184,000",254,0,59,British Columbia
23350,2020-08-30,5919049,Cowichan Valley C,RURAL,Not applicable,25,"301,000",321,0,59,British Columbia
23351,2020-08-30,5919051,Cowichan Valley E,URBAN,Not applicable,50,"562,000",613,0,59,British Columbia
23352,2020-08-30,5919816,Oyster Bay 12,RURAL,Not applicable,5,,73,0,59,British Columbia
23353,2020-08-30,5919822,Cowichan,URBAN,Not applicable,15,"69,000",163,0,59,British Columbia
23354,2020-08-30,5921007,Nanaimo,URBAN,Not applicable,685,"4,968,000","6,785",50,59,British Columbia
23355,2020-08-30,5921008,Lantzville,URBAN,Not applicable,25,"188,000",214,5,59,British Columbia
23356,2020-08-30,5921010,Nanaimo A,URBAN,Not applicable,55,"678,000","1,134",0,59,British Columbia
23357,2020-08-30,5921014,Nanaimo B,RURAL,Not applicable,10,"60,000",61,0,59,British Columbia
23358,2020-08-30,5921016,Nanaimo C,URBAN,Not applicable,15,"91,000",68,0,59,British Columbia
23359,2020-08-30,5921018,Parksville,URBAN,Not applicable,95,"746,000","1,206",5,59,British Columbia
23360,2020-08-30,5921023,Qualicum Beach,URBAN,Not applicable,55,"270,000",512,0,59,British Columbia
23361,2020-08-30,5921030,Nanaimo E,RURAL,Not applicable,25,"108,000",175,0,59,British Columbia
23362,2020-08-30,5921032,Nanaimo F,RURAL,Not applicable,50,"447,000",453,0,59,British Columbia
23363,2020-08-30,5921034,Nanaimo G,URBAN,Not applicable,10,"138,000",117,0,59,British Columbia
23364,2020-08-30,5921036,Nanaimo H,RURAL,Not applicable,5,"28,000",39,0,59,British Columbia
23365,2020-08-30,5923008,Port Alberni,URBAN,Not applicable,90,"1,593,000","1,308",5,59,British Columbia
23366,2020-08-30,5923019,Ucluelet,RURAL,Not applicable,20,"88,000",144,0,59,British Columbia
23367,2020-08-30,5923025,Tofino,RURAL,Not applicable,45,"540,000",730,5,59,British Columbia
23368,2020-08-30,5923035,Alberni-Clayoquot D,URBAN,Not applicable,5,"16,000",18,0,59,British Columbia
23369,2020-08-30,5923037,Alberni-Clayoquot E,URBAN,Not applicable,5,"34,000",27,0,59,British Columbia
23370,2020-08-30,5923039,Alberni-Clayoquot F,URBAN,Not applicable,5,"72,000",106,0,59,British Columbia
23371,2020-08-30,5923047,Alberni-Clayoquot A,RURAL,Not applicable,0,,,0,59,British Columbia
23372,2020-08-30,5924025,Gold River,RURAL,Not applicable,5,"22,000",20,0,59,British Columbia
23373,2020-08-30,5924029,Zeballos,RURAL,Not applicable,0,,,0,59,British Columbia
23374,2020-08-30,5924030,Tahsis,RURAL,Not applicable,5,"40,000",35,0,59,British Columbia
23375,2020-08-30,5924034,Campbell River,URBAN,Not applicable,230,"2,605,000","2,921",15,59,British Columbia
23376,2020-08-30,5924042,Strathcona D (Oyster Bay - Buttle Lake),URBAN,Not applicable,15,"145,000",117,0,59,British Columbia
23377,2020-08-30,5924048,Strathcona A,RURAL,Not applicable,5,,29,0,59,British Columbia
23378,2020-08-30,5924052,Strathcona B,RURAL,Not applicable,10,"82,000",56,0,59,British Columbia
23379,2020-08-30,5924054,Strathcona C,RURAL,Not applicable,20,"196,000",161,0,59,British Columbia
23380,2020-08-30,5924804,Campbell River 11,URBAN,Not applicable,5,"34,000",,0,59,British Columbia
23381,2020-08-30,5924812,Quinsam 12,URBAN,Not applicable,0,,,0,59,British Columbia
23382,2020-08-30,5924840,Homalco 9,URBAN,Not applicable,0,,,0,59,British Columbia
23383,2020-08-30,5926005,Comox,URBAN,Not applicable,65,"476,000",567,5,59,British Columbia
23384,2020-08-30,5926010,Courtenay,URBAN,Not applicable,200,"1,465,000","1,889",5,59,British Columbia
23385,2020-08-30,5926014,Cumberland,RURAL,Not applicable,20,"115,000",183,0,59,British Columbia
23386,2020-08-30,5926021,Comox Valley A,URBAN,Not applicable,25,"408,000",461,0,59,British Columbia
23387,2020-08-30,5926022,Comox Valley B (Lazo North),URBAN,Not applicable,20,"204,000",169,0,59,British Columbia
23388,2020-08-30,5926024,Comox Valley C (Puntledge - Black Creek),RURAL,Not applicable,30,"310,000",262,0,59,British Columbia
23389,2020-08-30,5927008,Powell River,URBAN,Not applicable,65,"638,000",731,0,59,British Columbia
23390,2020-08-30,5927010,Powell River A,RURAL,Not applicable,0,,,0,59,British Columbia
23391,2020-08-30,5927012,Powell River B,URBAN,Not applicable,5,"16,000",,5,59,British Columbia
23392,2020-08-30,5927016,Powell River C,URBAN,Not applicable,5,"29,000",,0,59,British Columbia
23393,2020-08-30,5927018,Powell River D,RURAL,Not applicable,0,,,0,59,British Columbia
23394,2020-08-30,5927802,Sliammon 1,RURAL,Not applicable,5,"11,000",10,0,59,British Columbia
23395,2020-08-30,5929005,Gibsons,RURAL,Not applicable,35,"211,000",215,5,59,British Columbia
23396,2020-08-30,5929011,Sechelt,RURAL,Not applicable,60,"380,000",390,0,59,British Columbia
23397,2020-08-30,5929018,Sunshine Coast A,RURAL,Not applicable,10,"62,000",116,0,59,British Columbia
23398,2020-08-30,5929022,Sunshine Coast B,RURAL,Not applicable,10,"49,000",28,0,59,British Columbia
23399,2020-08-30,5929024,Sunshine Coast D,RURAL,Not applicable,10,"43,000",31,0,59,British Columbia
23400,2020-08-30,5929026,Sunshine Coast E,RURAL,Not applicable,10,"109,000",92,0,59,British Columbia
23401,2020-08-30,5929028,Sunshine Coast F,RURAL,Not applicable,20,"549,000",456,0,59,British Columbia
23402,2020-08-30,5929803,Sechelt (Part),RURAL,Not applicable,5,,,5,59,British Columbia
23403,2020-08-30,5931006,Squamish,URBAN,Not applicable,185,"2,024,000","1,943",15,59,British Columbia
23404,2020-08-30,5931012,Pemberton,RURAL,Not applicable,45,"409,000",361,0,59,British Columbia
23405,2020-08-30,5931017,Squamish-Lillooet C,RURAL,Not applicable,5,"19,000",17,0,59,British Columbia
23406,2020-08-30,5931020,Whistler,RURAL,Not applicable,325,"9,031,000","6,329",30,59,British Columbia
23407,2020-08-30,5931021,Squamish-Lillooet D,RURAL,Not applicable,5,"123,000",86,0,59,British Columbia
23408,2020-08-30,5931026,Lillooet,RURAL,Not applicable,10,"91,000",98,0,59,British Columbia
23409,2020-08-30,5931032,Squamish-Lillooet A,RURAL,Not applicable,5,,,0,59,British Columbia
23410,2020-08-30,5933006,Merritt,RURAL,Not applicable,40,"157,000",250,5,59,British Columbia
23411,2020-08-30,5933008,Thompson-Nicola M (Beautiful Nicola Valley - North),RURAL,Not applicable,0,,,0,59,British Columbia
23412,2020-08-30,5933012,Thompson-Nicola N (Beautiful Nicola Valley - South),RURAL,Not applicable,0,,,0,59,British Columbia
23413,2020-08-30,5933015,Lytton,RURAL,Not applicable,0,,,0,59,British Columbia
23414,2020-08-30,5933024,Cache Creek,RURAL,Not applicable,10,"87,000",93,5,59,British Columbia
23415,2020-08-30,5933032,Thompson-Nicola E (Bonaparte Plateau),RURAL,Not applicable,0,,,0,59,British Columbia
23416,2020-08-30,5933035,Logan Lake,URBAN,Not applicable,5,,12,0,59,British Columbia
23417,2020-08-30,5933037,Thompson-Nicola I (Blue Sky Country),RURAL,Not applicable,10,"135,000",178,5,59,British Columbia
23418,2020-08-30,5933039,Thompson-Nicola J (Copper Desert Country),URBAN,Not applicable,35,,341,5,59,British Columbia
23419,2020-08-30,5933042,Kamloops,URBAN,Not applicable,605,"7,782,000","8,598",40,59,British Columbia
23420,2020-08-30,5933044,Thompson-Nicola P (Rivers and the Peaks),URBAN,Not applicable,10,"126,000",122,0,59,British Columbia
23421,2020-08-30,5933045,Sun Peaks Mountain,URBAN,Not applicable,15,"779,000",470,0,59,British Columbia
23422,2020-08-30,5933054,Chase,URBAN,Not applicable,5,,19,0,59,British Columbia
23423,2020-08-30,5933060,Thompson-Nicola L (Grasslands),RURAL,Not applicable,20,"120,000",134,0,59,British Columbia
23424,2020-08-30,5933067,Clearwater,RURAL,Not applicable,20,"124,000",240,0,59,British Columbia
23425,2020-08-30,5933068,Thompson-Nicola A (Wells Gray Country),RURAL,Not applicable,10,"36,000",18,0,59,British Columbia
23426,2020-08-30,5933070,Thompson-Nicola B (Thompson Headwaters),RURAL,Not applicable,5,,59,0,59,British Columbia
23427,2020-08-30,5933072,Thompson-Nicola O (Lower North Thompson),RURAL,Not applicable,0,,,0,59,British Columbia
23428,2020-08-30,5933074,Barriere,RURAL,Not applicable,10,"30,000",52,0,59,British Columbia
23429,2020-08-30,5933880,Kamloops 1,URBAN,Not applicable,40,"700,000",572,5,59,British Columbia
23430,2020-08-30,5933898,Neskonlith,RURAL,Not applicable,0,,,0,59,British Columbia
23431,2020-08-30,5935010,Kelowna,URBAN,Not applicable,"1,220","15,877,000","16,733",60,59,British Columbia
23432,2020-08-30,5935012,Central Okanagan,URBAN,Not applicable,15,"681,000",322,0,59,British Columbia
23433,2020-08-30,5935016,Lake Country,URBAN,Not applicable,65,"840,000",934,5,59,British Columbia
23434,2020-08-30,5935018,Peachland,URBAN,Not applicable,40,"528,000",534,5,59,British Columbia
23435,2020-08-30,5935020,Central Okanagan J,URBAN,Not applicable,5,"122,000",73,0,59,British Columbia
23436,2020-08-30,5935029,West Kelowna,URBAN,Not applicable,140,"1,714,000","1,457",5,59,British Columbia
23437,2020-08-30,5935801,Duck Lake 7,URBAN,Not applicable,10,"330,000",305,5,59,British Columbia
23438,2020-08-30,5935802,Tsinstikeptum  9,URBAN,Not applicable,40,"371,000",382,0,59,British Columbia
23439,2020-08-30,5935803,Tsinstikeptum 10,URBAN,Not applicable,10,"49,000",85,0,59,British Columbia
23440,2020-08-30,5937005,Lumby,RURAL,Not applicable,10,"28,000",45,5,59,British Columbia
23441,2020-08-30,5937010,Coldstream,URBAN,Not applicable,35,"208,000",213,0,59,British Columbia
23442,2020-08-30,5937014,Vernon,URBAN,Not applicable,380,"3,735,000","4,366",20,59,British Columbia
23443,2020-08-30,5937017,North Okanagan B,URBAN,Not applicable,20,"232,000",194,0,59,British Columbia
23444,2020-08-30,5937021,North Okanagan C,URBAN,Not applicable,10,,46,0,59,British Columbia
23445,2020-08-30,5937022,North Okanagan D,RURAL,Not applicable,0,,,0,59,British Columbia
23446,2020-08-30,5937023,North Okanagan E,RURAL,Not applicable,0,,,0,59,British Columbia
23447,2020-08-30,5937024,Spallumcheen,RURAL,Not applicable,30,"462,000",331,0,59,British Columbia
23448,2020-08-30,5937028,Armstrong,RURAL,Not applicable,30,"117,000",175,0,59,British Columbia
23449,2020-08-30,5937033,Enderby,RURAL,Not applicable,10,"133,000",127,0,59,British Columbia
23450,2020-08-30,5937041,North Okanagan F,RURAL,Not applicable,10,"132,000",133,0,59,British Columbia
23451,2020-08-30,5937801,Okanagan (Part) 1,URBAN,Not applicable,5,,27,0,59,British Columbia
